Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_20,SMA_50,SMA_200,RSI,MACD,Signal_Line,MACD_Histogram,BB_Upper,BB_Lower,BB_Middle,Volume_MA,Signal,SMA_Cross,RSI_Signal,MACD_Signal
2022-04-12 00:00:00+05:30,487.07885787787353,490.83111030967154,479.0994148095542,487.173828125,14460680,0.0,0.0,,,,72.33387630571931,6.086127317725243,4.407491286609004,1.6786360311162385,,,,,0,,-1.0,1.0
2022-04-13 00:00:00+05:30,488.551266634943,494.82086867189724,488.02881429337924,491.78106689453125,15440525,0.0,0.0,,,,79.99989921304284,6.376389469383355,4.801270923163875,1.57511854621948,,,,,0,,-1.0,1.0
2022-04-18 00:00:00+05:30,486.3664438174681,489.21624719921107,478.7669681328202,483.9916076660156,14492183,0.0,0.0,,,,66.90641662410181,5.909756066050136,5.022967951741127,0.8867881143090086,,,,,0,,,1.0
2022-04-19 00:00:00+05:30,487.5538386171041,494.8683452102588,479.81187893091425,486.1764221191406,20362934,0.0,0.0,,,,63.99210872755118,5.651099640143173,5.148594289421537,0.5025053507216359,,,,,0,,,1.0
2022-04-20 00:00:00+05:30,486.36643984309904,487.98134000877013,481.6167675790063,483.8016052246094,11881305,0.0,0.0,,,,63.99210872755118,5.194604515550907,5.1577963346474105,0.03680818090349636,,,,,0,,,1.0
2022-04-21 00:00:00+05:30,487.69633591401174,492.06601088844513,486.5564030573876,490.45111083984375,10035638,0.0,0.0,480.48395385742185,,,69.1637017348559,5.308198760284483,5.187876819774825,0.12032194050965828,500.1696304836287,460.798277231215,480.48395385742185,14881039.9,0,,,1.0
2022-04-22 00:00:00+05:30,487.22138102157413,487.7913184745771,474.01726955952086,475.53717041015625,16760456,0.0,0.0,480.9565460205078,,,54.87217993030418,4.146988760937916,4.979699208007443,-0.8327104470695277,499.6137371184946,462.299354922521,480.9565460205078,14929052.95,0,,,-1.0
2022-04-25 00:00:00+05:30,470.21752510244283,474.20726115373634,465.5153382555396,469.98004150390625,14057444,0.0,0.0,481.3198959350586,,,39.417758722927346,2.7466459853280867,4.533088563471572,-1.7864425781434852,498.72194661228536,463.9178452578318,481.3198959350586,14723181.3,0,,,-1.0
2022-04-26 00:00:00+05:30,474.0172900946039,482.4717008935418,473.49483774348533,480.1918640136719,12137213,0.0,0.0,482.0228469848633,,,45.07844515713321,2.4328288429902614,4.11303661937531,-1.680207776385049,497.9118837417929,466.1338102279337,482.0228469848633,14752982.15,0,,,-1.0
2022-04-27 00:00:00+05:30,474.96720856311276,477.6270133351871,467.2252488614736,472.3548889160156,12367342,0.0,0.0,482.01097259521487,,,41.93763078502566,1.5340643636476443,3.5972421682297773,-2.063177804582133,497.93001049674194,466.0919346936878,482.01097259521487,14534415.05,0,,,-1.0
2022-04-28 00:00:00+05:30,474.1597773438494,484.4665719769858,471.64245683641855,482.09173583984375,12154792,0.0,0.0,482.60468139648435,,,46.020972873044194,1.5891504736003412,3.1956238293038903,-1.606473355703549,497.5262096905394,467.6831531024293,482.60468139648435,14427083.2,0,,,-1.0
2022-04-29 00:00:00+05:30,482.6616974618014,486.8414032232417,469.2676159849393,471.45245361328125,12894773,0.0,0.0,482.69967498779295,,,39.780817982388974,0.7654814593519745,2.7095953553135073,-1.9441138959615327,497.29189668048696,468.10745329509894,482.69967498779295,14248760.6,0,,,-1.0
2022-05-02 00:00:00+05:30,467.98520221074284,470.217553971984,457.20344037728387,466.4178161621094,18590895,0.0,0.0,482.5785614013672,,,36.844898518601575,-0.29019020272352236,2.1096382437061014,-2.399828446429624,497.6862369581349,467.47088584459954,482.5785614013672,14666256.25,0,,,-1.0
2022-05-04 00:00:00+05:30,467.36774346986493,471.5949633146079,453.5936941196352,455.63604736328125,14645323,0.0,0.0,481.22252960205077,,,33.30175017181524,-1.97406049510829,1.2928984959432233,-3.2669589910515136,500.54385531067754,461.901203893424,481.22252960205077,14472161.1,0,,,-1.0
2022-05-05 00:00:00+05:30,460.71817779541016,469.26758728027346,454.68608863870617,455.968505859375,14130385,0.0,0.0,479.6836334228516,,,34.18393199747817,-3.2443147701361568,0.3854558427273473,-3.629770612863504,501.8463234820776,457.5209433636256,479.6836334228516,14365821.55,0,,,-1.0
2022-05-06 00:00:00+05:30,447.41913179368436,461.7631479739695,447.41913179368436,459.7207946777344,16710020,0.0,0.0,478.47484436035154,,,33.6085547800314,-3.903228102438277,-0.47228094630577755,-3.4309471561324996,502.2486493694608,454.7010393512423,478.47484436035154,14521203.35,0,,,-1.0
2022-05-09 00:00:00+05:30,453.21372442099215,459.4832974855681,450.07892339385506,452.07379150390625,13544947,0.0,0.0,476.66759338378904,,,33.65758274547697,-4.985006856969619,-1.374826128438546,-3.6101807285310734,502.70973799361775,450.62544877396033,476.66759338378904,14511536.95,0,,,-1.0
2022-05-10 00:00:00+05:30,453.1187143391641,458.39083872773443,449.79394389852035,451.4088439941406,10884328,0.0,0.0,474.77959899902345,,,31.91701850734897,-5.828789365065575,-2.2656187757639517,-3.563170589301623,502.4310143478944,447.1281836501525,474.77959899902345,14074705.45,0,,,-1.0
2022-05-11 00:00:00+05:30,451.456320030175,455.01857400200697,440.43707527936857,452.69122314453125,14771351,0.0,0.0,472.90110473632814,,,33.63317570576787,-6.321149524767009,-3.0767249255645632,-3.2444245992024454,501.22070204979553,444.58150742286074,472.90110473632814,14134641.1,0,,,-1.0
2022-05-12 00:00:00+05:30,449.3189791106466,449.3189791106466,433.5025768701247,439.4871520996094,18947096,0.0,0.0,470.41939849853514,,,24.91821321366875,-7.688182103332906,-3.999016361118232,-3.689165742214674,501.3342867265168,439.5045102705535,470.41939849853514,14463481.5,0,,1.0,-1.0
2022-05-13 00:00:00+05:30,445.9467273100678,453.11872062129714,417.73366329814553,422.3883361816406,61403008,0.0,0.0,467.1801239013672,,,24.39361338933395,-10.035612520413906,-5.206335592977367,-4.829276927436539,503.7606278519401,430.5996199507943,467.1801239013672,16810597.9,0,,1.0,-1.0
2022-05-16 00:00:00+05:30,422.72080976884445,438.3947274344308,416.8787189823381,432.22015380859375,27940958,0.0,0.0,464.2020782470703,,,32.52748711431194,-10.976096910900878,-6.36028785656207,-4.615809054338809,502.0264675479408,426.3776889461998,464.2020782470703,17435619.55,0,,,-1.0
2022-05-17 00:00:00+05:30,435.35494784049155,446.1367096707307,433.3125945662336,443.90435791015625,16880698,0.0,0.0,462.19771575927734,,,33.43452223559953,-10.655786668440953,-7.219387618937847,-3.4363990495031063,499.85482138644926,424.5406101321054,462.19771575927734,17555045.3,0,,,-1.0
2022-05-18 00:00:00+05:30,444.47429085850683,445.1392565207662,434.21501114451246,435.0699462890625,15644497,0.0,0.0,459.64239196777345,,,33.13279109893996,-10.988137272544577,-7.973137549659193,-3.014999722885384,497.38422285570823,421.90056107983867,459.64239196777345,17319123.45,0,,,-1.0
2022-05-19 00:00:00+05:30,426.5679981840681,427.4704473911051,422.1983234691595,425.0956115722656,14201420,0.0,0.0,456.70709228515625,,,24.271000971769098,-11.918978409606211,-8.762305721648596,-3.156672687957615,495.649993293913,417.7641912763995,456.70709228515625,17435129.2,0,,1.0,-1.0
2022-05-20 00:00:00+05:30,432.07770114393657,440.7695957800208,431.41273541649207,439.24969482421875,13596860,0.0,0.0,454.147021484375,,,35.91024601590114,-11.383340426696918,-9.28651266265826,-2.0968277640386574,490.3878330180283,417.9062099507217,454.147021484375,17613190.3,0,,,-1.0
2022-05-23 00:00:00+05:30,439.91463538478826,447.79907946926073,436.49486567729855,437.82476806640625,13499415,0.0,0.0,452.2614013671875,,,37.08155273355903,-10.947625732143933,-9.618735276555396,-1.328890455588537,487.73236567969434,416.79043705468064,452.2614013671875,17450138.25,0,,,-1.0
2022-05-24 00:00:00+05:30,439.2496581289151,443.42936366591977,437.1598198552613,438.91717529296875,17175179,0.0,0.0,450.7082580566406,,,41.72153967599638,-10.394350956433414,-9.773858412531,-0.6204925439024134,485.62853507171195,415.78798104156925,450.7082580566406,17606025.0,0,,,-1.0
2022-05-25 00:00:00+05:30,444.75400070255614,448.0824317905167,436.11939390122456,438.09716796875,12728644,7.1,0.0,448.60352325439453,,,41.193409102666365,-9.90783311578383,-9.800653353181566,-0.10717976260226436,481.02648684686596,416.1805596619231,448.60352325439453,17635596.55,0,,,-1.0
2022-05-26 00:00:00+05:30,440.75024333197524,453.53330264274916,436.5535349528455,452.3755798339844,17055257,0.0,0.0,447.604557800293,,,46.72064675830602,-8.27472977997661,-9.495468638540576,1.2207388585639656,478.12141457104656,417.0877010295394,447.604557800293,17869992.3,0,,,1.0
2022-05-27 00:00:00+05:30,454.78747044491786,458.2606093727976,451.02491554059554,452.423828125,10977001,0.0,0.0,446.1211624145508,,,50.16765319438532,-6.897085083066827,-8.975791927445826,2.078706844378999,472.13097343377103,420.11135139533053,446.1211624145508,17811102.75,0,,,1.0
2022-05-30 00:00:00+05:30,456.3311047228106,460.09365974013605,454.4980681186894,457.8747253417969,9365470,0.0,0.0,445.44227600097656,,,52.961137395187464,-5.3043051569905515,-8.241494573354771,2.9371894163642196,469.2868515571332,421.5977004448199,445.44227600097656,17634637.6,0,,,1.0
2022-05-31 00:00:00+05:30,457.29586371101436,459.6112799173308,448.61303085574195,451.6037902832031,15441579,0.0,0.0,444.7015747070312,,,49.523755808206424,-4.496198266226145,-7.4924353119290465,2.9962370457029017,466.6474227807965,422.75572663326597,444.7015747070312,17477171.8,0,,,1.0
2022-06-01 00:00:00+05:30,451.50730642842404,455.3663432355046,448.32361283942834,451.7967224121094,9424008,0.0,0.0,444.50960845947264,,,56.08442287583711,-3.7964367629940057,-6.7532356021420386,2.956798839148033,466.11729512465,422.9019217942953,444.50960845947264,17216106.05,0,,,1.0
2022-06-02 00:00:00+05:30,450.44606285195823,455.7040122484978,449.7224934547527,453.2921142578125,9370989,0.0,0.0,444.3757888793945,,,68.06118710808764,-3.085635816781746,-6.01971564506998,2.934079828288234,465.7161657774791,423.03541198130995,444.3757888793945,16978136.25,0,,,1.0
2022-06-03 00:00:00+05:30,456.57228870207064,458.7429968892437,447.165886557654,448.1306457519531,11306291,0.0,0.0,443.7962814331055,463.4991204833984,,59.8355395091163,-2.9053176250112642,-5.396836041058237,2.491518416046973,463.9802702872217,423.6122925789893,443.7962814331055,16707949.8,0,-1.0,,1.0
2022-06-06 00:00:00+05:30,447.8412358048211,449.1918928066162,440.4125781317767,447.3588562011719,10661432,0.0,0.0,443.56053466796874,463.1245910644531,,52.46854807581173,-2.7925009132874834,-4.8759690155040865,2.083468102216603,463.4453710703505,423.67569826558696,443.56053466796874,16563774.05,0,-1.0,,1.0
2022-06-07 00:00:00+05:30,445.5740624398538,449.5295812261027,444.2716315728783,447.0694274902344,7672515,0.0,0.0,443.34356384277345,462.81171875,,59.76754573145738,-2.6953767096665615,-4.439850554336582,1.7444738446700203,462.9607247341928,423.7264029513541,443.34356384277345,16403183.4,0,-1.0,,1.0
2022-06-08 00:00:00+05:30,450.1566286304099,458.7912054219376,446.87645338440734,454.69097900390625,17168871,0.0,0.0,443.4435516357422,462.58288146972654,,75.05004683091843,-1.9805786891046182,-3.9479961812901894,1.9674174921855712,463.28047575045804,423.6066275210264,443.4435516357422,16523059.4,0,-1.0,-1.0,1.0
2022-06-09 00:00:00+05:30,452.423842145518,454.3051049349223,446.15290729660796,450.49432373046875,12635601,0.0,0.0,443.99391021728513,462.14092041015624,,61.447233195932405,-1.7327569718547693,-3.5049483394031054,1.772191367548336,463.97887456845586,424.0089458661144,443.99391021728513,16207484.65,0,-1.0,,1.0
2022-06-10 00:00:00+05:30,445.7187436339117,447.79296999400174,442.4385682921282,445.57403564453125,8621104,0.0,0.0,445.1531951904297,461.64804992675784,,57.364766018267474,-1.9113497532653696,-3.1862286221755585,1.2748788689101889,462.3576097679391,427.9487806129203,445.1531951904297,13568389.45,0,-1.0,,1.0
2022-06-13 00:00:00+05:30,438.0006907780514,438.0489169627448,426.52006182008944,430.1379089355469,13426836,0.0,0.0,445.04908294677733,460.85975646972656,,43.44382035531299,-3.260863040235222,-3.2011555057874914,-0.05970753444773047,462.6046483218438,427.49351757171087,445.04908294677733,12842683.35,0,-1.0,,-1.0
2022-06-14 00:00:00+05:30,429.3178647148493,433.41809151268774,427.7260178464646,432.3086242675781,11351101,0.0,0.0,444.46929626464845,460.12912719726563,,45.762713378932204,-4.1078507110582905,-3.3824945468416514,-0.7253561642166391,462.9267908160312,426.0118017132657,444.46929626464845,12566203.5,0,-1.0,,-1.0
2022-06-15 00:00:00+05:30,433.1286754936946,439.3996105959543,432.7910038689959,435.444091796875,9920926,0.0,0.0,444.4880035400391,459.18287536621096,,35.18988233824379,-4.474509160664525,-3.600897469606226,-0.8736116910582985,462.90610268061016,426.069904399468,444.4880035400391,12280024.95,0,-1.0,,-1.0
2022-06-16 00:00:00+05:30,439.1101652242432,441.61854515395584,424.6387765244958,426.0376892089844,10780703,0.0,0.0,444.535107421875,457.96870056152346,,30.166777613180358,-5.461153916960825,-3.972948759077146,-1.4882051578836788,462.74805910577777,426.32215573797225,444.535107421875,12108989.1,0,-1.0,,-1.0
2022-06-17 00:00:00+05:30,424.4940725313563,431.7779931354457,421.8409845780353,425.4588317871094,14326050,0.0,0.0,443.8455642700195,456.7999456787109,,23.708889045098175,-6.2181074785737565,-4.421980502976468,-1.7961269755972884,463.85655837216507,423.83457016787395,443.8455642700195,12145448.6,0,-1.0,1.0,-1.0
2022-06-20 00:00:00+05:30,425.9412105235446,427.8225028451722,415.52182236006416,419.380859375,12368534,0.0,0.0,442.9233688354492,455.4231866455078,,23.78333256362852,-7.225153139737074,-4.982615030328589,-2.2425381094084846,465.6220929536648,420.2246447172336,442.9233688354492,12088904.55,0,-1.0,1.0,-1.0
2022-06-21 00:00:00+05:30,424.0116629957558,438.9172042226228,422.1786264275416,434.8652038574219,13801891,0.0,0.0,442.72077026367185,454.33711608886716,,38.96918596420909,-6.6965927373244085,-5.325410571727754,-1.3711821655966547,465.64130059791086,419.80023992943285,442.72077026367185,11920240.15,0,-1.0,,-1.0
2022-06-22 00:00:00+05:30,432.9356916937171,435.29936351435026,428.9801730789561,431.87445068359375,11066447,0.0,0.0,442.4096343994141,453.1693829345703,,36.31316141332414,-6.444742615542111,-5.5492769804906255,-0.8954656350514858,465.75935418154506,419.0599146172831,442.4096343994141,11837130.3,0,-1.0,,-1.0
2022-06-23 00:00:00+05:30,433.1768629565341,440.3643304773129,430.2825854757554,435.4922790527344,12229833,0.0,0.0,441.5654693603516,452.0968029785156,,41.76097365717482,-5.885378090504389,-5.616497202493378,-0.26888088801101073,464.6170004677049,418.5139382529983,441.5654693603516,11595859.1,0,-1.0,,-1.0
2022-06-24 00:00:00+05:30,439.73721673931715,444.12688861640726,437.22886645768085,438.2418518066406,10833364,0.0,0.0,440.8563705444336,451.11816345214845,,44.205978617980854,-5.16072055814891,-5.525341873624485,0.3646213154755751,463.367692684449,418.3450484044182,440.8563705444336,11588677.25,0,-1.0,,1.0
2022-06-27 00:00:00+05:30,443.74101143395325,448.4683256853712,441.9079453770579,444.94696044921875,9509175,0.0,0.0,440.20998229980466,450.18148132324217,,48.75283462977037,-3.9992768384265673,-5.2201288665849015,1.2208520281583342,461.3653493522581,419.05461524735125,440.20998229980466,11595862.5,0,-1.0,,1.0
2022-06-28 00:00:00+05:30,442.72799764602865,449.33660415378256,441.8597202414008,447.88946533203125,13261290,0.0,0.0,440.0242660522461,449.4594384765625,,45.77086559188754,-2.809008271486107,-4.737904747565143,1.9288964760790357,460.8206532669661,419.22787883752613,440.0242660522461,11486848.05,0,-1.0,,1.0
2022-06-29 00:00:00+05:30,443.78923687376897,446.3940985192217,441.85971845257865,442.92095947265625,11800876,0.0,0.0,439.5804779052734,448.5943292236328,,45.335705038470046,-2.240798228944584,-4.238483443841031,1.997685214896447,459.6864462324082,419.4745095781387,439.5804779052734,11605691.45,0,-1.0,,1.0
2022-06-30 00:00:00+05:30,442.8244603206304,452.7614680237469,442.4385625399284,449.4812927246094,16926328,0.0,0.0,439.38993682861326,447.9079229736328,,52.35875700490016,-1.2467518310261312,-3.6401371212780513,2.39338529025192,459.01526077954543,419.7646128776811,439.38993682861326,11983458.4,0,-1.0,,1.0
2022-07-01 00:00:00+05:30,447.0212003216404,452.2791205211839,444.3198567808709,450.3978576660156,9405495,0.0,0.0,439.50329742431643,447.10685791015624,,64.83051680445499,-0.38061626090916434,-2.9882329492042743,2.60761668829511,459.3659610610162,419.64063378761665,439.50329742431643,11888418.6,0,-1.0,,1.0
2022-07-04 00:00:00+05:30,450.39784212805404,457.44057256937106,450.39784212805404,456.7652587890625,9186358,0.0,0.0,439.97361755371094,446.7314196777344,,66.86626822121846,0.8102583210597913,-2.228534695151461,3.0387930162112524,461.0291189876595,418.9181161197624,439.97361755371094,11814664.9,0,-1.0,,1.0
2022-07-05 00:00:00+05:30,458.4053249440397,463.08441292135535,454.40158017908,455.51104736328125,12003244,0.0,0.0,440.3956985473633,446.44203979492187,,64.20762736767142,1.6339949502203694,-1.456028766077095,3.0900237162974644,462.36857813319676,418.4228189615298,440.3956985473633,12031201.35,0,-1.0,,1.0
2022-07-06 00:00:00+05:30,458.4053319820752,464.04917923962876,457.1993829715772,463.03619384765625,12059857,0.0,0.0,440.8129592895508,446.09892639160154,,76.91226814618616,2.8610482117040874,-0.5926133705208585,3.453661582224946,464.2002711024763,417.42564747662533,440.8129592895508,11775750.65,0,-1.0,-1.0,1.0
2022-07-07 00:00:00+05:30,466.9434697210452,471.04369646962874,464.6280534455622,469.5965576171875,11497832,0.0,0.0,441.76807098388673,446.043759765625,,79.53517436577093,4.3131440510433094,0.38853811379197506,3.9246059372513344,468.18422285708334,415.3519191106901,441.76807098388673,11718862.2,0,-1.0,-1.0,1.0
2022-07-08 00:00:00+05:30,471.76725278574804,472.63553018466087,468.0529239459445,471.3330993652344,9057231,0.0,0.0,443.0560241699219,445.82858703613283,,86.90881260610055,5.540200884545925,1.418870667942765,4.12133021660316,472.58225228554625,413.52979605429755,443.0560241699219,11740668.55,0,-1.0,-1.0,1.0
2022-07-11 00:00:00+05:30,467.908211666216,473.98618284503453,467.908211666216,470.9954528808594,7704792,0.0,0.0,445.0989013671875,445.8194470214844,,82.70742787555709,6.411499243840922,2.4173963831223966,3.994102860718525,476.4586416575269,413.7391610768481,445.0989013671875,11454566.35,0,-1.0,-1.0,1.0
2022-07-12 00:00:00+05:30,467.90821153466885,474.0344383369992,466.07517494491464,467.8599853515625,7364457,0.0,0.0,446.87646942138673,445.8482904052734,,82.49129284690841,6.770952124212556,3.2881075313404287,3.4828445928721274,479.19914850436635,414.5537903384071,446.87646942138673,11255234.15,0,1.0,-1.0,1.0
2022-07-13 00:00:00+05:30,470.5612956691009,475.09567564614076,467.474054479357,469.3553466796875,8208853,0.0,0.0,448.57203216552733,446.12267639160154,,81.79348339962557,7.094700986870237,4.049426222446391,3.045274764423846,481.9114067815452,415.23265754950944,448.57203216552733,11169630.5,0,1.0,-1.0,1.0
2022-07-14 00:00:00+05:30,469.45184074704093,471.6707751686636,459.9971827578624,462.45733642578125,9385630,0.0,0.0,450.3930145263672,446.2524530029297,,71.09246369060499,6.717230463149519,4.582987070587016,2.134243392562503,482.505896187408,418.28013286532644,450.3930145263672,11099876.85,0,1.0,-1.0,1.0
2022-07-15 00:00:00+05:30,465.544526968535,467.3293373262955,457.97119101719784,462.21612548828125,6945602,0.0,0.0,452.23087921142576,446.30235961914065,,66.95073862703678,6.325699915782593,4.931529639626132,1.3941702761564612,482.4890459303982,421.9727124924533,452.23087921142576,10730854.45,0,1.0,,1.0
2022-07-18 00:00:00+05:30,467.4740579473882,474.17914615511495,465.1104155758713,473.02142333984375,9934786,0.0,0.0,454.912907409668,446.7213122558594,,71.36996283006354,6.80881854727744,5.306987421156394,1.5018311261210462,482.2823160698808,427.5434987494552,454.912907409668,10609167.05,0,1.0,-1.0,1.0
2022-07-19 00:00:00+05:30,470.8024896508672,480.9806874351211,470.8024896508672,480.40185546875,11724183,0.0,0.0,457.1897399902344,447.3011724853516,,80.61464907820087,7.698489342381038,5.785287805401323,1.9132015369797148,485.1078467081542,429.27163327231455,457.1897399902344,10505281.65,0,1.0,-1.0,1.0
2022-07-20 00:00:00+05:30,483.34436824383823,492.60606262555626,482.7655068245843,490.6765441894531,19280117,0.0,0.0,460.12984466552734,448.06087890625,,81.7236267444768,9.127426081593683,6.4537154606397955,2.6737106209538872,489.1846607918984,431.0750285391563,460.12984466552734,10915965.15,0,1.0,-1.0,1.0
2022-07-21 00:00:00+05:30,491.8342356157353,495.30740411734644,488.8917317893105,494.00494384765625,13814893,0.0,0.0,463.05547790527345,449.15123474121094,,82.3782075887688,10.408460524291115,7.24466447337006,3.1637960509210554,493.4188638334328,432.6920919771141,463.05547790527345,10995218.15,0,1.0,-1.0,1.0
2022-07-22 00:00:00+05:30,495.3556119631945,501.8677364178792,493.184903811633,495.5968017578125,14699129,0.0,0.0,465.92322540283203,450.6154040527344,,81.03314053142307,11.420490869388004,8.07982975257365,3.3406611168143545,497.2380425702073,434.60840823545675,465.92322540283203,11188506.4,0,1.0,-1.0,1.0
2022-07-25 00:00:00+05:30,495.30740193571773,500.7100299576773,491.20714585136784,499.55230712890625,10229778,0.0,0.0,468.6534927368164,451.9620471191406,,83.73985450525896,12.398782982820194,8.94362039862296,3.455162584197234,501.739532660209,435.5674528134238,468.6534927368164,11224536.55,0,1.0,-1.0,1.0
2022-07-26 00:00:00+05:30,499.4558503199881,502.44658029050703,495.01792266320314,496.0791931152344,8862656,0.0,0.0,471.06297912597654,453.0055438232422,,76.98978541341681,12.746896962534663,9.704275711405302,3.0426212511293613,504.7946459395298,437.3313123124233,471.06297912597654,11004604.85,0,1.0,-1.0,1.0
2022-07-27 00:00:00+05:30,497.1403983373336,511.2741440105138,494.1978945875961,509.5858154296875,15101546,0.0,0.0,474.39622192382814,454.4958612060547,,79.33477563184137,13.951823405201424,10.553785250164527,3.3980381550368968,509.56347909153675,439.2289647561195,474.39622192382814,11169638.35,0,1.0,-1.0,1.0
2022-07-28 00:00:00+05:30,514.4096656595459,518.5581188333659,510.8882706942396,513.6860961914062,12160734,0.0,0.0,477.606462097168,456.2676708984375,,80.02740891425822,15.06394687939138,11.455817576009899,3.6081293033814816,514.8575972204544,440.3553269738816,477.606462097168,10931358.65,0,1.0,-1.0,1.0
2022-07-29 00:00:00+05:30,516.1943976780994,518.0756898931045,508.18690810277985,509.7304992675781,11921058,0.0,0.0,480.5730941772461,457.6772869873047,,76.12225661458419,15.448053585993932,12.254264778006707,3.193788807987225,518.1495455486973,442.9966428057949,480.5730941772461,11057136.8,0,1.0,-1.0,1.0
2022-08-01 00:00:00+05:30,510.4058663575306,516.1461956372585,507.8492896909876,514.9402465820312,8295631,0.0,0.0,483.48184356689455,459.2195965576172,,80.8860237442191,15.988538072536414,13.00111943691265,2.987418635623765,522.2850521760716,444.67863495771746,483.48184356689455,11012600.45,0,1.0,-1.0,1.0
2022-08-02 00:00:00+05:30,513.1554743277844,525.6973447170742,512.383619811827,522.9959716796875,16845027,0.0,0.0,486.85608978271483,460.90117248535154,,82.40088186932702,16.87241096211875,13.77537774195387,3.09703322016488,527.1270480319894,446.58513153344023,486.85608978271483,11254689.6,0,1.0,-1.0,1.0
2022-08-03 00:00:00+05:30,522.8030222719356,527.1444385742647,515.8085182292944,521.7899780273438,24262125,0.0,0.0,489.79377899169924,462.5750286865234,,88.4854689647746,17.276421157335392,14.475586425030174,2.8008347323052174,531.301423486748,448.2861344966504,489.79377899169924,11864803.0,0,1.0,-1.0,1.0
2022-08-04 00:00:00+05:30,524.4914058016825,524.8290479957806,505.72682604042785,514.4578857421875,18072293,0.0,0.0,492.0368453979492,463.8166748046875,,81.03150611726676,16.81117481850589,14.942704103725319,1.868470714780571,533.7967231257559,450.27696767014254,492.0368453979492,12193526.05,0,1.0,-1.0,1.0
2022-08-05 00:00:00+05:30,516.6768048106948,523.7678206321654,510.357643496983,512.3353881835938,21110734,0.0,0.0,494.0869598388672,465.01490600585936,,76.03830637011166,16.08576919430999,15.171317121842254,0.9144520724677356,535.5922960773058,452.58162360042854,494.0869598388672,12796201.2,0,1.0,-1.0,1.0
2022-08-08 00:00:00+05:30,505.53380894777223,505.53380894777223,495.7414797436617,502.0606994628906,32566317,0.0,0.0,495.6402221679688,465.89862548828125,,63.8153625019904,14.514484557242213,15.039950608922247,-0.5254660516800342,535.8106532938936,455.46979104204394,495.6402221679688,14039277.45,0,1.0,,-1.0
